asv_id	compartment	contrast	welch_p	wilcox_p	effect_size	diff_btw	diff_win	overlap	significant	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV124	AdvRoot	flight_Flight_vs_Ground	0.830254610098647	0.801315059998011	-0.413447467861709	-2.25562082026319	4.5820710994105	0.31168843505769	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
ASV128	AdvRoot	flight_Flight_vs_Ground	0.473151344956361	0.39811199583542	0.632247318775818	3.01699163215682	4.23396599728524	0.216146070037909	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA
ASV130	AdvRoot	flight_Flight_vs_Ground	0.88630199347541	0.825884839453435	0.175701108977465	0.910378932577598	4.38448986680437	0.411458384991597	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Alsobacter	metallidurans
ASV135	AdvRoot	flight_Flight_vs_Ground	0.966153427796844	0.980688433729676	-0.0529529089241165	-0.250985338762831	5.57171799093043	0.484375008838929	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV140	AdvRoot	flight_Flight_vs_Ground	0.354647088780091	0.266830366077442	0.804212616304318	3.63710619660367	3.81890407086093	0.166667005747378	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV141	AdvRoot	flight_Flight_vs_Ground	0.92844053157459	0.926883977490042	0.0645974759120183	0.352709019102838	4.28832796679132	0.470129886983215	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA
ASV144	AdvRoot	flight_Flight_vs_Ground	0.417115793857889	0.342541755180708	0.773647419727267	4.35716646193828	4.99688656081459	0.200521097265964	FALSE	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	NA
ASV145	AdvRoot	flight_Flight_vs_Ground	0.581693247004883	0.671503697356121	-0.558086670311203	-3.38650958033001	5.24035270639157	0.233766442674173	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	NA
ASV147	AdvRoot	flight_Flight_vs_Ground	0.577268330263254	0.528233351927654	-0.669495634024476	-3.23833861003039	4.36207943177793	0.215584651971815	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV148	AdvRoot	flight_Flight_vs_Ground	0.735486839253079	0.677738795608927	0.423521118566404	2.57587468309979	5.49002961697486	0.314285835404987	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Caedibacterales	Caedibacteraceae	Caedibacter	NA
ASV149	AdvRoot	flight_Flight_vs_Ground	0.800217381945323	0.796891634516724	-0.438853956159267	-2.39224805126805	5.23893974028957	0.306493634449153	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV150	AdvRoot	flight_Flight_vs_Ground	0.775857794737297	0.767162902179637	-0.453441425261048	-2.80432122118737	5.14721477751313	0.306493634449153	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
ASV154	AdvRoot	flight_Flight_vs_Ground	0.454708728525245	0.405702363424668	-0.743698127936721	-3.53574531309827	4.13153458259498	0.18961067352319	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	NA	NA
ASV155	AdvRoot	flight_Flight_vs_Ground	0.868017403067831	0.823607195384672	0.187768962094051	0.87774368471256	4.40532056184678	0.394805256685491	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	NA
ASV161	AdvRoot	flight_Flight_vs_Ground	0.48437612085664	0.371756245931823	0.655438282959994	3.52534554469358	4.78360288190246	0.205729421101168	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV162	AdvRoot	flight_Flight_vs_Ground	0.914164393063621	0.870877317433035	0.0709824102408612	0.428049292835371	4.29834118782234	0.444155875948408	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA
ASV165	AdvRoot	flight_Flight_vs_Ground	0.868504294602676	0.885967442915869	0.193249288471692	1.16831490832906	5.28401666178707	0.405194860482653	FALSE	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia	NA
ASV166	AdvRoot	flight_Flight_vs_Ground	0.796770639260493	0.779139991647486	-0.374112552025061	-1.24039498346331	3.07720355508969	0.309091034738803	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Cnuibacter	physcomitrellae
ASV167	AdvRoot	flight_Flight_vs_Ground	0.786026941380974	0.873912178258819	-0.411091525743003	-2.94229324600157	6.40734671165447	0.31168843505769	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV170	AdvRoot	flight_Flight_vs_Ground	0.93210547929256	0.949208756929084	-0.184088225961476	-1.22958341864541	5.60173797592978	0.412987063434108	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
ASV171	AdvRoot	flight_Flight_vs_Ground	0.924860690347552	0.915285262688178	0.079262293045487	0.369093258109043	4.55880573779347	0.45572919188353	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV173	AdvRoot	flight_Flight_vs_Ground	0.946610801966788	0.92571828952792	0.0729491974302735	0.32360299563293	4.87902538056832	0.467532485863235	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV178	AdvRoot	flight_Flight_vs_Ground	0.941328850540689	0.925369360638479	-0.215998249501355	-1.01503370596691	4.05050042418655	0.398437559867012	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV179	AdvRoot	flight_Flight_vs_Ground	0.817543039256047	0.798668415785181	0.238881776949367	1.17336096957546	4.18405284722737	0.393229229889995	FALSE	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA	NA
ASV183	AdvRoot	flight_Flight_vs_Ground	0.602613652934898	0.532238068358111	-0.573509814326397	-2.78615437740701	4.49532854507866	0.215584651971815	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV185	AdvRoot	flight_Flight_vs_Ground	0.98248398161855	0.974798964745818	-0.097547677031625	-0.454330302532894	3.66957786716437	0.432291705646073	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV188	AdvRoot	flight_Flight_vs_Ground	0.738535934401059	0.681056698777811	0.355764447974303	1.73563631623714	4.35302777022396	0.316883235779889	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA
ASV191	AdvRoot	flight_Flight_vs_Ground	0.845858120538359	0.840453696973939	-0.345489855726622	-1.8357837768036	4.69671326373348	0.328125110148802	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV193	AdvRoot	flight_Flight_vs_Ground	0.970759630077313	0.977954058941692	-0.236953785053376	-1.66804811602289	6.13222846540129	0.393229229889995	FALSE	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
ASV194	AdvRoot	flight_Flight_vs_Ground	0.492447983609557	0.418992222035133	0.647031798251049	3.08325104261607	4.02832911011823	0.210389855415166	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV195	AdvRoot	flight_Flight_vs_Ground	0.414790152973029	0.317113303352284	0.827591774175232	4.51167029469389	4.80637465540965	0.179687807021729	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA
ASV196	AdvRoot	flight_Flight_vs_Ground	0.976657404614232	0.971547766441516	-0.0831165961372063	-0.348332414125793	5.04834836246724	0.464935084746253	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
ASV199	AdvRoot	flight_Flight_vs_Ground	0.982796652398458	0.988803709345782	-0.0259789001546407	-0.159446986968714	5.76225596931071	0.490909096021754	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Candidatus Jidaibacter	NA	NA
ASV202	AdvRoot	flight_Flight_vs_Ground	0.907908578652227	0.892963121247382	-0.206564923483649	-1.12118575754367	4.85287140707233	0.382812570076623	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	koreense
ASV203	AdvRoot	flight_Flight_vs_Ground	0.733645247717008	0.659472682021583	0.379182099271949	1.98311892595147	4.46649559588447	0.307291794573584	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV214	AdvRoot	flight_Flight_vs_Ground	0.388878784901625	0.313344002144357	0.77074258894222	3.6965665092046	4.18013818650592	0.181818482440859	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
ASV215	AdvRoot	flight_Flight_vs_Ground	0.529640039156849	0.424667626430887	0.673497742077009	3.29903495254829	4.74628452446144	0.225974246171535	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV221	AdvRoot	flight_Flight_vs_Ground	0.264722877777232	0.17981239620921	0.911026514929791	3.45655363565108	3.36565297260842	0.122078417686095	FALSE	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
ASV223	AdvRoot	flight_Flight_vs_Ground	0.346843618338752	0.251998341440332	0.87479495139889	4.08767068247736	4.412621308575	0.158441918476005	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	28-YEA-48	NA
ASV224	AdvRoot	flight_Flight_vs_Ground	0.893808172924393	0.879841029901932	-0.246361686051107	-1.31926953305699	4.91724253548707	0.35937508629901	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
ASV226	AdvRoot	flight_Flight_vs_Ground	0.965236754676604	0.968230995618156	-0.0789612508183455	-0.45649646830784	4.74008577229899	0.46875001772985	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	NA
ASV229	AdvRoot	flight_Flight_vs_Ground	0.852248731231116	0.830396784501514	0.256275972383683	1.24774463199441	4.23598455689698	0.372395910471498	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	NA
