asv_id	compartment	contrast	welch_p	wilcox_p	effect_size	diff_btw	diff_win	overlap	significant	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV003	leaf	light_Red_vs_Blue	0.999469667611491	0.998595275660872	0.291616216298555	1.2504572335389	3.66939434629561	0.371294879749891	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA
ASV004	leaf	light_Red_vs_Blue	1	1	0.0546024531990603	0.225652917324318	4.04860412079943	0.468018727261793	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA
ASV005	leaf	light_Red_vs_Blue	0.977480500389338	0.965826746943717	0.146899792832938	0.698111011667763	4.24009786453524	0.419656802998231	FALSE	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Vibrionimonas	NA
ASV006	leaf	light_Red_vs_Blue	0.996794051520355	0.99885947547035	0.0561776195816956	0.306534040864709	4.76887289680136	0.468750006382756	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
ASV007	leaf	light_Red_vs_Blue	0.999801701721463	0.994961597999524	0.055710546047293	0.301944613762089	4.60516193707292	0.474258975593382	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	NA
ASV008	leaf	light_Red_vs_Blue	0.999906828628915	0.999297637830436	0.0289537440672152	0.128627836869751	3.86438248706157	0.482059286014651	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV009	leaf	light_Red_vs_Blue	0.983238908889881	0.961584647776115	-0.169408687797174	-0.823649626174881	4.47328459163501	0.429017175379004	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA
ASV011	leaf	light_Red_vs_Blue	0.994393628964494	0.993578580217512	0.0509623633926657	0.27499802841371	4.31204385967171	0.475000005099006	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	facile
ASV012	leaf	light_Red_vs_Blue	0.974334059332312	0.977371038243233	0.262322571764547	1.33503215776667	4.68436751897593	0.371294879749891	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	NA
ASV013	leaf	light_Red_vs_Blue	1	1	-0.018794622403024	-0.0717163280646558	4.09882446301765	0.486739472270124	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	NA
ASV014	leaf	light_Red_vs_Blue	0.994042758409472	0.98082087465553	-0.0809301418875526	-0.458087208129661	4.30156561291061	0.456250008969626	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	NA
ASV015	leaf	light_Red_vs_Blue	0.986558355084853	0.973630357591755	-0.153801539530218	-0.872677768645737	4.40988804796871	0.419656802998231	FALSE	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Candidatus Obscuribacter	NA
