asv_id	compartment	contrast	welch_p	wilcox_p	effect_size	diff_btw	diff_win	overlap	significant	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV001	AdvRoot	flight_Flight_vs_Ground	0.550624744106544	0.182008018643063	0.875957115433261	3.60980586492849	4.87071464106982	0.140260159554956	FALSE	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV002	AdvRoot	flight_Flight_vs_Ground	0.941484861371065	0.945879272637085	-0.521106932771341	-3.87424151008881	8.30438367760808	0.303896234189597	FALSE	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
ASV003	AdvRoot	flight_Flight_vs_Ground	0.150519205588992	0.24729481517986	-1.51480877368083	-10.6448373620057	6.49938394644666	0.0909097866192319	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_citrinum
ASV004	AdvRoot	flight_Flight_vs_Ground	0.746329295231163	0.769946596062667	-0.48206630209965	-2.6114270239526	4.82839570172089	0.268229333495862	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
ASV005	AdvRoot	flight_Flight_vs_Ground	0.353698585737135	0.363823221049784	-0.950159608207766	-4.63691623303567	4.76899819241618	0.125000484397421	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_subversicolor
ASV006	AdvRoot	flight_Flight_vs_Ground	0.0460095845379166	0.0894069038600289	-1.82448585082027	-8.91999988345913	4.66514436659507	0.0130261788667001	TRUE	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_solani
ASV007	AdvRoot	flight_Flight_vs_Ground	0.912067336370922	0.880527530318	0.0675493848062476	0.404690856448696	5.12360229812064	0.476562513274613	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	Byssochlamys_spectabilis
ASV009	AdvRoot	flight_Flight_vs_Ground	0.569152736108121	0.330982803640255	0.609437306660405	2.4626220406647	3.85226597665409	0.194805468275136	FALSE	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV011	AdvRoot	flight_Flight_vs_Ground	0.847469859131339	0.859256266427025	-0.373285372484935	-1.85514665276283	4.72111782002433	0.340259840275115	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_subversicolor
ASV012	AdvRoot	flight_Flight_vs_Ground	0.926139059256479	0.862569170660689	-0.524427538382045	-2.8016006359072	4.85094946154377	0.296875137483906	FALSE	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
ASV013	AdvRoot	flight_Flight_vs_Ground	0.217823788130757	0.255593885281385	-1.29567947946349	-6.03418413022728	4.47371797524424	0.0937506755491912	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_citrinum
ASV014	AdvRoot	flight_Flight_vs_Ground	0.419209473001915	0.202741599458066	0.855225542777877	2.76828033740757	2.98876292231054	0.140260159554956	FALSE	Fungi	Ascomycota	NA	NA	NA	NA	NA
