asv_id	compartment	contrast	welch_p	wilcox_p	effect_size	diff_btw	diff_win	overlap	significant	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV003	leaf	flight_Flight_vs_Ground	0.17365104935334	0.187978438453961	-0.705923125749481	-2.44738626155349	3.10346976244705	0.183708970804306	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA
ASV004	leaf	flight_Flight_vs_Ground	0.224216117281278	0.0943283122965786	-0.79546063968271	-2.92179848477549	3.20210904394535	0.140625186729818	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA
ASV005	leaf	flight_Flight_vs_Ground	0.72045738691033	0.574489028974569	0.379107423900305	1.85995625470094	4.04080147630835	0.310225358788714	FALSE	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Vibrionimonas	NA
ASV006	leaf	flight_Flight_vs_Ground	0.79137719763345	0.692448481756378	0.321913446359755	1.81008180281596	4.65793638339416	0.336805601432916	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	NA
ASV007	leaf	flight_Flight_vs_Ground	0.885370657414986	0.825559093159769	0.19827808923512	1.09773259809015	4.39620534623567	0.406250024405492	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	NA
ASV008	leaf	flight_Flight_vs_Ground	0.128378346476699	0.11186166879109	-0.853940410034042	-2.74888676419824	2.85976465514718	0.144097403424027	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV009	leaf	flight_Flight_vs_Ground	0.748023431748165	0.620416010190497	0.393110573314668	1.80410492564758	4.3202132363181	0.314236165241819	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	NA
ASV011	leaf	flight_Flight_vs_Ground	0.813096583933084	0.716305368376442	0.317747052812113	1.4415806639881	4.23057501449898	0.353552899714628	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	facile
ASV012	leaf	flight_Flight_vs_Ground	0.959855710790106	0.847307668055258	0.231024738274424	1.3527688221745	4.94021725952017	0.379549425420851	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	NA
ASV013	leaf	flight_Flight_vs_Ground	0.480920484459042	0.42885013611805	-0.480727072865842	-2.03511111359217	3.57062845856419	0.256499213347505	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	NA
ASV014	leaf	flight_Flight_vs_Ground	0.846632468537756	0.76093485554295	0.232043205494516	1.18129083095019	4.41789465849325	0.381944475847505	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	NA
ASV015	leaf	flight_Flight_vs_Ground	0.672006390178859	0.525439099624727	0.450254823350203	2.28447731424356	4.08866947546111	0.281250067950188	FALSE	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Candidatus Obscuribacter	NA
