asv_id	compartment	contrast	welch_p	wilcox_p	effect_size	diff_btw	diff_win	overlap	significant	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV001	leaf	flight_Flight_vs_Ground	0.77694417880681	0.587896467514692	0.543964318172011	0.496346807317284	0.803773760418325	0.264935234586693	FALSE	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV002	leaf	flight_Flight_vs_Ground	0.865448040347989	0.890913416648711	-0.381423381225862	-2.13427504786869	4.76352757225149	0.309895958923605	FALSE	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
ASV003	leaf	flight_Flight_vs_Ground	0.0145125891956958	0.0143153415212239	-1.81974720434956	-7.53565241039637	4.09473195032066	0.0181856087953272	TRUE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_citrinum
ASV005	leaf	flight_Flight_vs_Ground	0.477806845216178	0.489414211197299	-0.771362079783812	-3.27989414048134	4.06537931543968	0.171428896553087	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_subversicolor
ASV009	leaf	flight_Flight_vs_Ground	0.836924922999111	0.550996064339134	0.446746341232175	1.04821612081412	1.8930014222258	0.275324833595992	FALSE	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV011	leaf	flight_Flight_vs_Ground	0.941855115257553	0.966320005566329	-0.0877061368320824	-0.457079638371052	4.12415519533358	0.45194807921503	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_subversicolor
ASV013	leaf	flight_Flight_vs_Ground	0.635386792501991	0.64764418587948	-0.556064019279513	-2.38639076903802	4.04748656247246	0.231169043764391	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_citrinum
ASV014	leaf	flight_Flight_vs_Ground	0.899149134398157	0.739582656877925	0.36460593475666	0.754481162835665	1.76377352600756	0.338541768535368	FALSE	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV015	leaf	flight_Flight_vs_Ground	0.957826279437106	0.906238054419371	0.0559029865326093	0.130968096058185	1.59439430642322	0.464935084746253	FALSE	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV016	leaf	flight_Flight_vs_Ground	0.853254001643705	0.61328767614297	0.413778387197174	1.08081529612709	2.03189254304825	0.268229333495862	FALSE	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV018	leaf	flight_Flight_vs_Ground	0.898597404220175	0.770445651355139	0.225936390064764	0.540587099311702	2.09868760751284	0.384415653066572	FALSE	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV019	leaf	flight_Flight_vs_Ground	0.910099178032492	0.763355716808206	0.244274003033516	0.543093250155949	1.87174714882811	0.377604240246411	FALSE	Fungi	Ascomycota	NA	NA	NA	NA	NA
