asv_id	compartment	contrast	welch_p	wilcox_p	effect_size	diff_btw	diff_win	overlap	significant	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV049	AdvRoot	light_Red_vs_Blue	0.412529076992713	0.517128550992592	0.899366763932093	4.75770830970898	4.73880445999909	0.168750480433145	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	NA
ASV051	AdvRoot	light_Red_vs_Blue	0.721226466421617	0.646835086312665	-0.569390857844416	-3.69773825302995	6.15965276202257	0.249221454781998	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV052	AdvRoot	light_Red_vs_Blue	0.755125641431809	0.665405723172217	-0.520570919247973	-3.27713752047894	6.45777788476787	0.27500022959791	FALSE	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	NA
ASV054	AdvRoot	light_Red_vs_Blue	1	0.998508893775964	-0.192475897106021	-0.753508699416313	3.01721351513625	0.404984503397468	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
ASV057	AdvRoot	light_Red_vs_Blue	0.268787273500813	0.463328083310544	0.791144049789852	4.60990595584228	5.47748779751542	0.168750480433145	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
ASV060	AdvRoot	light_Red_vs_Blue	0.620614500948192	0.980081642556619	0.519875731922092	2.64518929840623	5.19864559634328	0.320872440341276	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
ASV065	AdvRoot	light_Red_vs_Blue	0.731722435544624	0.793532557437728	0.590158629672513	3.45671805253023	5.37610811602182	0.267913011829584	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	sediminicola
ASV070	AdvRoot	light_Red_vs_Blue	0.342087185688678	0.407729699188714	0.907954912425451	4.26830297350146	4.54077379348707	0.146875573348352	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV072	AdvRoot	light_Red_vs_Blue	0.821943980810771	0.72548567375658	-0.517635773878535	-3.08119006735973	5.37824362591669	0.26875023939959	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	NA
ASV073	AdvRoot	light_Red_vs_Blue	0.736311090055475	0.693577411599819	-0.574457639279915	-4.01613412595124	6.34301010102073	0.252336714010723	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
ASV077	AdvRoot	light_Red_vs_Blue	0.965154568296572	0.962852278641417	-0.0370865204226379	-0.162567233718498	3.31026949809843	0.470405008442403	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
ASV078	AdvRoot	light_Red_vs_Blue	0.986598026532715	0.976867362286129	-0.278951336813647	-1.73797763453737	6.53826676804584	0.396875087651635	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	fusca
ASV080	AdvRoot	light_Red_vs_Blue	0.0510620902618503	0.116532040740645	1.47425166806914	5.69989947778057	3.58080084024319	0.0312531489773077	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV085	AdvRoot	light_Red_vs_Blue	0.855839928470655	0.917314505469691	0.33182365181416	2.02295757677899	5.34671777934315	0.343750140917474	FALSE	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	NA
ASV086	AdvRoot	light_Red_vs_Blue	0.985097442654131	0.953852427454225	-0.116427344288488	-0.447123444007112	4.19282267306235	0.453125038485087	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	NA
ASV087	AdvRoot	light_Red_vs_Blue	0.978399622462032	0.990927234376299	0.248789749446263	1.37083985671292	5.04257965603263	0.414330289448337	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	NA
ASV089	AdvRoot	light_Red_vs_Blue	0.860026758302166	0.694214422688116	-0.494649938960117	-2.04470341855463	3.96786088711517	0.259375254841477	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	NA
ASV091	AdvRoot	light_Red_vs_Blue	0.0044106170347985	0.0850711788211788	2.68063437329864	8.58573301176317	3.0337161398171	0.000219271997703997	TRUE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	NA
ASV092	AdvRoot	light_Red_vs_Blue	0.734554043630284	0.550685242817954	-0.665243385893791	-3.43003519200139	4.77916073526532	0.218068870118027	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV099	AdvRoot	light_Red_vs_Blue	0.896823000260425	0.842446290109214	-0.354305688273614	-2.22335072238737	5.17355410437437	0.36250012105186	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	NA
ASV104	AdvRoot	light_Red_vs_Blue	0.780635377764929	0.705690615073607	-0.466458088774341	-2.72238187306263	5.54758082421771	0.290625206619976	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	NA
ASV105	AdvRoot	light_Red_vs_Blue	0.905949822958975	1	0.375254978139923	1.90485631888386	4.83578886997945	0.348909791792063	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV108	AdvRoot	light_Red_vs_Blue	0.885500205068639	0.779884439575438	-0.429599196535202	-2.44959111721506	5.2147314159549	0.309375181513484	FALSE	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	NA
ASV113	AdvRoot	light_Red_vs_Blue	0.740897321327582	0.907158545855559	0.37369465275754	1.44752347941836	3.25725604918858	0.342679268936689	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	taiwanensis
ASV117	AdvRoot	light_Red_vs_Blue	0.904435117382751	0.977268126213744	0.163146390191356	0.716776666252509	4.45002990669493	0.411215027412507	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	NA
ASV121	AdvRoot	light_Red_vs_Blue	0.876873613990219	0.7447063286564	-0.413637307404809	-2.30641635751434	4.64314213141067	0.290625206619976	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA
ASV123	AdvRoot	light_Red_vs_Blue	0.978069404528135	0.990917007035318	0.0572485250599763	0.376719196129053	4.89492419636248	0.470405008442403	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	NA
ASV124	AdvRoot	light_Red_vs_Blue	0.998513345765287	0.984141378850998	-0.14842612677304	-0.826317324694147	5.31718914665145	0.442367648483132	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
ASV128	AdvRoot	light_Red_vs_Blue	0.862463630917443	0.735079712444139	-0.466371225668186	-2.32659781562161	4.48934571264507	0.309375181513484	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA
ASV130	AdvRoot	light_Red_vs_Blue	0.978390876730497	0.953332648757035	-0.120535447684665	-0.555074559962553	4.10700171968728	0.423676075659681	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Alsobacter	metallidurans
ASV135	AdvRoot	light_Red_vs_Blue	0.862341520312753	0.754458188765639	-0.437377156073629	-2.29131892443614	4.88905265891526	0.292835093230031	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV140	AdvRoot	light_Red_vs_Blue	0.915089024714066	0.83312186438271	-0.32809450927744	-1.75357801222874	4.70138457609596	0.346875137509804	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
ASV141	AdvRoot	light_Red_vs_Blue	0.939633864833422	0.962953842500247	0.0765120469398906	0.470637839926666	4.22411234101963	0.451713435057415	FALSE	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA
ASV144	AdvRoot	light_Red_vs_Blue	0.841379750183164	0.730966601030654	-0.496446108044786	-2.91168267934062	5.24505206244233	0.271875234451884	FALSE	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	NA
ASV145	AdvRoot	light_Red_vs_Blue	0.998355866583241	0.996697973797633	-0.0278628413919079	-0.100962079250371	5.25697706008106	0.489096582030921	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	NA
ASV147	AdvRoot	light_Red_vs_Blue	0.441799591654116	0.460101402975745	0.765819543502503	3.48470107465734	4.17556752827403	0.165109525452828	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV148	AdvRoot	light_Red_vs_Blue	0.963624913573862	0.930436867268037	-0.162336648683442	-1.02854461982502	5.5128061945539	0.409375076255655	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Caedibacterales	Caedibacteraceae	Caedibacter	NA
ASV149	AdvRoot	light_Red_vs_Blue	0.984913383947336	0.996206893615789	0.0452499945113138	0.358770283641315	5.2932021770803	0.475000020395972	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV150	AdvRoot	light_Red_vs_Blue	0.410517164005593	0.474388785234261	0.87068812184673	4.51525273638364	4.66368723869467	0.156250530469528	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
ASV154	AdvRoot	light_Red_vs_Blue	0.296937887950938	0.498482436978638	0.934892856794564	3.38901488605278	3.70278182020181	0.187500417329417	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	NA	NA
ASV155	AdvRoot	light_Red_vs_Blue	0.968284391080556	0.926482780977513	-0.110199948030651	-0.452402153298344	3.99979812768322	0.450000041100971	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	NA
ASV161	AdvRoot	light_Red_vs_Blue	0.953040985108583	0.880864059279293	-0.306477454480666	-1.79782090129266	4.8776544935633	0.361370837961614	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV162	AdvRoot	light_Red_vs_Blue	0.977654602819317	0.954688976672234	-0.11195772523817	-0.651212091139835	4.23078451473471	0.442367648483132	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA
ASV165	AdvRoot	light_Red_vs_Blue	0.954330668559243	0.980419620353174	0.155672184391933	0.928607620781619	5.71912841284339	0.423676075659681	FALSE	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia	NA
